,SampleName,position,ANA plate,GEN plate name,Sample - sampleFunction,Design Id,Colony#,Title,nr. ,Well,Coumaric acid,Glucose,Trehalose,Coumaric acid_normalization,batch_corrected_Coumaric_acid
1527,Coum_Library2_Col681,H4,f31875,Plate 16,Transformant,Coum_Library2,Col681,f31875,88,H4,0.23995295926248186,0.004068630286430527,0.048444906158145236,0.4248215755624034,0.564832327418442
1529,Coum_Library2_Col683,H6,f31875,Plate 16,Transformant,Coum_Library2,Col683,f31875,90,H6,0.3806961303884369,0.15562061989025025,0.05279963781709552,0.4248215755624034,0.8961318169503263
1530,Coum_Library2_Col684,H7,f31875,Plate 16,Transformant,Coum_Library2,Col684,f31875,91,H7,0.3416073245139288,0.0028836938900781398,0.054825448245926056,0.4248215755624034,0.8041195272666866
1531,Coum_Library2_Col685,H8,f31875,Plate 16,Transformant,Coum_Library2,Col685,f31875,92,H8,0.3973922728679674,0.009283553022507511,0.04784816305109564,0.4248215755624034,0.9354333577381905
1533,SHK0046,H10,f31875,Plate 16,Control,nan,,f31875,94,H10,0.26941800686190587,0.14166390404812873,0.07913063409508035,0.4248215755624034,0.6341909694799157
1534,Coum_Library2_Col687,H11,f31875,Plate 16,Transformant,Coum_Library2,Col687,f31875,95,H11,0.20339523394441156,0.00943783596561746,0.0038497947593333585,0.4248215755624034,0.47877802269139735
1535,Coum_Library2_Col688,H12,f31875,Plate 16,Transformant,Coum_Library2,Col688,f31875,96,H12,0.809192814996707,0.006400493535290724,0.06477226313866981,0.4248215755624034,1.90478276421213
1536,Coum_Library3_Col001,A1,f31876,Plate 17,Transformant,Coum_Library3,Col001,f31876,1,A1,0.520282493510704,0.011682017207506184,0.0813247135137222,0.4143414646550415,1.2556853172874294
1537,SHK0058,A2,f31876,Plate 17,Control,nan,,f31876,2,A2,0.3610253924772033,0.0028225776756047177,0.06626514402718836,0.4143414646550415,0.8713233486727515
1539,Coum_Library3_Col003,A4,f31876,Plate 17,Transformant,Coum_Library3,Col003,f31876,4,A4,0.5598743897338861,0.12782260936515052,0.042856656689742395,0.4143414646550415,1.3512391046838808
1540,Coum_Library3_Col004,A5,f31876,Plate 17,Transformant,Coum_Library3,Col004,f31876,5,A5,0.6922090296033857,-0.0005222590749356557,0.03930193192900979,0.4143414646550415,1.6706245660923216
1541,Coum_Library3_Col005,A6,f31876,Plate 17,Transformant,Coum_Library3,Col005,f31876,6,A6,0.7293037957972264,0.01928081073014044,0.07471388160132791,0.4143414646550415,1.7601516092636436
1542,Coum_Library3_Col006,A7,f31876,Plate 17,Transformant,Coum_Library3,Col006,f31876,7,A7,0.4047441036669348,0.012513119403799056,0.03161075571819476,0.4143414646550415,0.9768370732673426
1543,Coum_Library3_Col007,A8,f31876,Plate 17,Transformant,Coum_Library3,Col007,f31876,8,A8,0.9165127148692772,0.006329525801647373,0.051385199810434865,0.4143414646550415,2.2119744052947166
1544,Coum_Library3_Col008,A9,f31876,Plate 17,Transformant,Coum_Library3,Col008,f31876,9,A9,0.8768217120256886,0.0042289974822939174,0.05744488577815369,0.4143414646550415,2.1161814272092787
1545,Coum_Library3_Col009,A10,f31876,Plate 17,Transformant,Coum_Library3,Col009,f31876,10,A10,0.5755068750726687,0.0010277848121931137,0.06317965924262,0.4143414646550415,1.38896761286444
1547,SHK0066,A12,f31876,Plate 17,Control,nan,,f31876,12,A12,0.40555973500243014,0.09006372613288856,0.0687301067702116,0.4143414646550415,0.9788055736591013
1548,Coum_Library3_Col011,B1,f31876,Plate 17,Transformant,Coum_Library3,Col011,f31876,13,B1,0.559698257346773,0.004602666450633606,0.05721750287115949,0.4143414646550415,1.3508140147468652
1549,Coum_Library3_Col012,B2,f31876,Plate 17,Transformant,Coum_Library3,Col012,f31876,14,B2,0.44951643343464676,0.0019260994400687687,0.05315252900975187,0.4143414646550415,1.0848936729247942
1550,Coum_Library3_Col013,B3,f31876,Plate 17,Transformant,Coum_Library3,Col013,f31876,15,B3,0.7080964173045324,0.0084074546713164,0.052532570124876325,0.4143414646550415,1.7089682730499964
1551,Coum_Library3_Col014,B4,f31876,Plate 17,Transformant,Coum_Library3,Col014,f31876,16,B4,0.27092136693109864,0.009995282895354729,0.005532591087803852,0.4143414646550415,0.6538601372099054
1552,SHK0046,B5,f31876,Plate 17,Control,nan,,f31876,17,B5,0.2591801716945941,0.004565756156580195,0.1135038726481071,0.4143414646550415,0.6255231344282032
1553,Coum_Library3_Col015,B6,f31876,Plate 17,Transformant,Coum_Library3,Col015,f31876,18,B6,0.4571723582430142,0.0018672249804699641,0.09293489196050952,0.4143414646550415,1.1033710049358236
1554,Coum_Library3_Col016,B7,f31876,Plate 17,Transformant,Coum_Library3,Col016,f31876,19,B7,0.25500138581855397,0.013048877203171973,0.005825695734164105,0.4143414646550415,0.6154377670862714
1555,Coum_Library3_Col017,B8,f31876,Plate 17,Transformant,Coum_Library3,Col017,f31876,20,B8,1.0321623088894625,0.003540145850635524,0.0458732026235598,0.4143414646550415,2.491091037072009
1556,SHK0066,B9,f31876,Plate 17,Control,nan,,f31876,21,B9,0.43442602162261845,0.004228219449661223,0.0667887735073937,0.4143414646550415,1.048473442029989
1557,Coum_Library3_Col018,B10,f31876,Plate 17,Transformant,Coum_Library3,Col018,f31876,22,B10,0.29475803001661566,0.0027677294190503036,0.05896861679256293,0.4143414646550415,0.7113891685014325
1558,Coum_Library3_Col019,B11,f31876,Plate 17,Transformant,Coum_Library3,Col019,f31876,23,B11,0.3605051925596035,0.0037991844801166584,0.04740652320451699,0.4143414646550415,0.8700678626498094
1559,Coum_Library3_Col020,B12,f31876,Plate 17,Transformant,Coum_Library3,Col020,f31876,24,B12,0.4885430257489195,0.0018540800434349376,0.061153964359169324,0.4143414646550415,1.1790831172440206
1560,Coum_Library3_Col021,C1,f31876,Plate 17,Transformant,Coum_Library3,Col021,f31876,25,C1,0.4628310828737741,0.015653020771501717,0.0294414680440445,0.4143414646550415,1.117028157582786
1561,Coum_Library3_Col022,C2,f31876,Plate 17,Transformant,Coum_Library3,Col022,f31876,26,C2,0.5130925237055468,0.00705082230370998,0.03064659734266455,0.4143414646550415,1.2383325529167595
1562,Coum_Library3_Col023,C3,f31876,Plate 17,Transformant,Coum_Library3,Col023,f31876,27,C3,0.2935930006168973,0.002056002919740223,0.06028505141105754,0.4143414646550415,0.7085774069494278
1563,Coum_Library3_Col024,C4,f31876,Plate 17,Transformant,Coum_Library3,Col024,f31876,28,C4,0.6789770522986871,0.00028114128328165475,0.053460682773509405,0.4143414646550415,1.638689608011998
1564,Coum_Library3_Col025,C5,f31876,Plate 17,Transformant,Coum_Library3,Col025,f31876,29,C5,0.7817668686104411,0.0024312218336587223,0.05473849267913307,0.4143414646550415,1.886769573644526
1565,Coum_Library3_Col026,C6,f31876,Plate 17,Transformant,Coum_Library3,Col026,f31876,30,C6,0.49305719523949104,0.015097710425770934,0.046917830488942575,0.4143414646550415,1.1899779223157982
1567,Coum_Library3_Col028,C8,f31876,Plate 17,Transformant,Coum_Library3,Col028,f31876,32,C8,0.22481559796705375,0.01489265786433602,0.0038512090203886395,0.4143414646550415,0.5425853242909762
1568,Coum_Library3_Col029,C9,f31876,Plate 17,Transformant,Coum_Library3,Col029,f31876,33,C9,0.5477375405055991,0.008595404426568342,0.14822260143680865,0.4143414646550415,1.321947203526
1569,Coum_Library3_Col030,C10,f31876,Plate 17,Transformant,Coum_Library3,Col030,f31876,34,C10,0.2581126701179716,0.0034255368187782347,0.08337720363580141,0.4143414646550415,0.6229467531878867
1570,Coum_Library3_Col031,C11,f31876,Plate 17,Transformant,Coum_Library3,Col031,f31876,35,C11,0.23835552219210712,0.005123960865044023,0.09033842131503947,0.4143414646550415,0.5752635025088526
1571,Coum_Library3_Col032,C12,f31876,Plate 17,Transformant,Coum_Library3,Col032,f31876,36,C12,0.5107105875092448,0.007080263659214977,0.07588725730851259,0.4143414646550415,1.2325838253587174
1572,Coum_Library3_Col033,D1,f31876,Plate 17,Transformant,Coum_Library3,Col033,f31876,37,D1,0.3550551035759601,0.10763908944908465,0.023483591056217022,0.4143414646550415,0.8569142455282865
1573,Coum_Library3_Col034,D2,f31876,Plate 17,Transformant,Coum_Library3,Col034,f31876,38,D2,0.5389348731119742,0.006240581993789141,0.05191692858042216,0.4143414646550415,1.3007022446104024
1574,Coum_Library3_Col035,D3,f31876,Plate 17,Transformant,Coum_Library3,Col035,f31876,39,D3,0.46416513160246126,0.001714010254747856,0.053704435960793225,0.4143414646550415,1.1202478419312927
1575,Coum_Library3_Col036,D4,f31876,Plate 17,Transformant,Coum_Library3,Col036,f31876,40,D4,0.9061037167831489,0.00510837690979157,0.02446027403444629,0.4143414646550415,2.1868526181359194
1576,Coum_Library3_Col037,D5,f31876,Plate 17,Transformant,Coum_Library3,Col037,f31876,41,D5,0.26821068883196353,0.006513109157930632,0.05325808721702881,0.4143414646550415,0.6473180014828142
1577,Coum_Library3_Col038,D6,f31876,Plate 17,Transformant,Coum_Library3,Col038,f31876,42,D6,0.5208929371654494,0.001858337874939536,0.0657724015904454,0.4143414646550415,1.257158603711354
1578,Coum_Library3_Col039,D7,f31876,Plate 17,Transformant,Coum_Library3,Col039,f31876,43,D7,0.500907429889707,0.008695574237094482,0.04559449650237397,0.4143414646550415,1.2089242149750465
1579,Coum_Library3_Col040,D8,f31876,Plate 17,Transformant,Coum_Library3,Col040,f31876,44,D8,0.362947775322603,0.006506145057517971,0.029136815635575134,0.4143414646550415,0.8759629587754965
1580,Coum_Library3_Col041,D9,f31876,Plate 17,Transformant,Coum_Library3,Col041,f31876,45,D9,0.5492264017540782,0.00862412565309009,0.05705324895705312,0.4143414646550415,1.3255405229870842
1582,Coum_Library3_Col043,D11,f31876,Plate 17,Transformant,Coum_Library3,Col043,f31876,47,D11,0.6517672005263747,0.10824466661176976,0.0689574549711205,0.4143414646550415,1.5730194926761703
1583,Coum_Library3_Col044,D12,f31876,Plate 17,Transformant,Coum_Library3,Col044,f31876,48,D12,0.412322753711292,0.005992530082653341,0.08651750775634025,0.4143414646550415,0.9951279050832381
1584,Coum_Library3_Col045,E1,f31876,Plate 17,Transformant,Coum_Library3,Col045,f31876,49,E1,0.4544347030496018,0.011425650384496305,0.07949346338804818,0.4143414646550415,1.0967637608462377
1585,Coum_Library3_Col046,E2,f31876,Plate 17,Transformant,Coum_Library3,Col046,f31876,50,E2,0.5108976194381196,0.003713410438214852,0.058995690911699594,0.4143414646550415,1.2330352209945137
1586,Coum_Library3_Col047,E3,f31876,Plate 17,Transformant,Coum_Library3,Col047,f31876,51,E3,0.4556046985102738,0.0118262955164096,0.06844742959500144,0.4143414646550415,1.0995875078290458
1587,Coum_Library3_Col048,E4,f31876,Plate 17,Transformant,Coum_Library3,Col048,f31876,52,E4,0.6080920904843377,0.004647215114348769,0.07629016615131591,0.4143414646550415,1.467610998070402
1588,Coum_Library3_Col049,E5,f31876,Plate 17,Transformant,Coum_Library3,Col049,f31876,53,E5,0.42456876001371935,-0.002074888866671598,0.08065556192718404,0.4143414646550415,1.0246832533818273
1589,Coum_Library3_Col050,E6,f31876,Plate 17,Transformant,Coum_Library3,Col050,f31876,54,E6,0.5025838036300583,0.011457972453417875,0.06426280129918002,0.4143414646550415,1.2129700898954987
1592,Coum_Library3_Col052,E9,f31876,Plate 17,Transformant,Coum_Library3,Col052,f31876,57,E9,0.28864238081083204,0.15209030173612242,0.05845269819330387,0.4143414646550415,0.6966292428664851
1593,Coum_Library3_Col053,E10,f31876,Plate 17,Transformant,Coum_Library3,Col053,f31876,58,E10,0.5009197867870813,0.023370251971815015,0.0808670404874813,0.4143414646550415,1.2089540379554342
1594,SHK0058,E11,f31876,Plate 17,Control,nan,,f31876,59,E11,0.39263415135862495,0.005889532999257218,0.06710895428364672,0.4143414646550415,0.9476100869738227
1595,Coum_Library3_Col054,E12,f31876,Plate 17,Transformant,Coum_Library3,Col054,f31876,60,E12,0.3852731644798955,-4.64136429425308e-05,0.06647043186597551,0.4143414646550415,0.9298445783133322
1596,Coum_Library3_Col055,F1,f31876,Plate 17,Transformant,Coum_Library3,Col055,f31876,61,F1,0.4784612432442155,0.0077286103762695445,0.0473582333295174,0.4143414646550415,1.154751054525901
1598,Coum_Library3_Col057,F3,f31876,Plate 17,Transformant,Coum_Library3,Col057,f31876,63,F3,0.3943414430203708,0.15916278428866118,0.08777745265006433,0.4143414646550415,0.9517305813181848
1599,SHK0066,F4,f31876,Plate 17,Control,nan,,f31876,64,F4,0.4231231943076529,0.013508407575004969,0.0585092042075473,0.4143414646550415,1.0211944263408987
1600,Coum_Library3_Col058,F5,f31876,Plate 17,Transformant,Coum_Library3,Col058,f31876,65,F5,0.4149245746395121,0.6055463797938733,0.02529747135603337,0.4143414646550415,1.0014073174765554
1601,Coum_Library3_Col059,F6,f31876,Plate 17,Transformant,Coum_Library3,Col059,f31876,66,F6,0.39203974439850053,0.006054287871170407,0.05481220920876554,0.4143414646550415,0.9461755046043769
1602,Coum_Library3_Col060,F7,f31876,Plate 17,Transformant,Coum_Library3,Col060,f31876,67,F7,0.49678750321970955,0.011832970867823278,0.04948185571021602,0.4143414646550415,1.198980902462437
1603,Coum_Library3_Col061,F8,f31876,Plate 17,Transformant,Coum_Library3,Col061,f31876,68,F8,0.5580502474855928,0.007561669650591147,0.036075746736383855,0.4143414646550415,1.3468365951503203
1604,Coum_Library3_Col062,F9,f31876,Plate 17,Transformant,Coum_Library3,Col062,f31876,69,F9,0.4205352574316758,0.00597408298259667,0.096544950253155,0.4143414646550415,1.0149485226678698
1605,Coum_Library3_Col063,F10,f31876,Plate 17,Transformant,Coum_Library3,Col063,f31876,70,F10,0.4148424255919035,-0.0007615686648300006,0.0655065142110621,0.4143414646550415,1.0012090533523577
1607,Coum_Library3_Col065,F12,f31876,Plate 17,Transformant,Coum_Library3,Col065,f31876,72,F12,0.43239189964987756,0.1726961875050426,0.05853512893607133,0.4143414646550415,1.043564153082926
1608,SHK0046,G1,f31876,Plate 17,Control,nan,,f31876,73,G1,0.2371747279152082,0.009550110229938338,0.11662059199484798,0.4143414646550415,0.5724136929251509
1609,Coum_Library3_Col066,G2,f31876,Plate 17,Transformant,Coum_Library3,Col066,f31876,74,G2,0.3079995678854329,0.007308486138756153,0.05182374186289015,0.4143414646550415,0.7433472007004098
1610,Coum_Library3_Col067,G3,f31876,Plate 17,Transformant,Coum_Library3,Col067,f31876,75,G3,0.7327537189272367,0.005504091999132902,0.030547182003891348,0.4143414646550415,1.7684778894559543
1612,Coum_Library3_Col069,G5,f31876,Plate 17,Transformant,Coum_Library3,Col069,f31876,77,G5,0.612490885163664,0.11783799476031989,0.11664671427891352,0.4143414646550415,1.4782273496899256
1613,Coum_Library3_Col070,G6,f31876,Plate 17,Transformant,Coum_Library3,Col070,f31876,78,G6,0.3894338933211968,0.0009168794307733019,0.03540144333694544,0.4143414646550415,0.939886365573908
1614,SHK0058,G7,f31876,Plate 17,Control,nan,,f31876,79,G7,0.4285821834825389,0.004360328603803148,0.06431954490604884,0.4143414646550415,1.0343695237920574
1615,Coum_Library3_Col071,G8,f31876,Plate 17,Transformant,Coum_Library3,Col071,f31876,80,G8,0.5294462505021598,0.005377819488780624,0.06649436729491288,0.4143414646550415,1.277801754509287
1616,Coum_Library3_Col072,G9,f31876,Plate 17,Transformant,Coum_Library3,Col072,f31876,81,G9,0.29908099809283645,0.011089227515374408,0.007942921416617644,0.4143414646550415,0.7218225150162928
1617,Coum_Library3_Col073,G10,f31876,Plate 17,Transformant,Coum_Library3,Col073,f31876,82,G10,0.4592392402765723,0.0042964756212399155,0.07857925642910567,0.4143414646550415,1.1083593592519403
1618,Coum_Library3_Col074,G11,f31876,Plate 17,Transformant,Coum_Library3,Col074,f31876,83,G11,0.2693694133070541,0.026988247883012243,0.003712563212461484,0.4143414646550415,0.6501145462989485
1620,Coum_Library3_Col076,H1,f31876,Plate 17,Transformant,Coum_Library3,Col076,f31876,85,H1,0.7259638640628624,0.07823423468185471,0.046592856280437134,0.4143414646550415,1.7520907898205673
1622,Coum_Library3_Col078,H3,f31876,Plate 17,Transformant,Coum_Library3,Col078,f31876,87,H3,0.8404872915146457,0.15717105144229584,0.0676734030793994,0.4143414646550415,2.0284894542581937
1623,Coum_Library3_Col079,H4,f31876,Plate 17,Transformant,Coum_Library3,Col079,f31876,88,H4,0.4860133401369147,0.007077313881462196,0.03866225032588234,0.4143414646550415,1.1729778011513845
1624,Coum_Library3_Col080,H5,f31876,Plate 17,Transformant,Coum_Library3,Col080,f31876,89,H5,0.3493212114770784,0.0040904851773704495,0.0902634968746594,0.4143414646550415,0.8430756785780649
1625,Coum_Library3_Col081,H6,f31876,Plate 17,Transformant,Coum_Library3,Col081,f31876,90,H6,0.40401746089561974,0.014203938106958127,0.05736523764841305,0.4143414646550415,0.9750833439563743
1626,Coum_Library3_Col082,H7,f31876,Plate 17,Transformant,Coum_Library3,Col082,f31876,91,H7,0.32913491391432076,0.0006765271761847676,0.06200428684508595,0.4143414646550415,0.7943566888444072
1627,Coum_Library3_Col083,H8,f31876,Plate 17,Transformant,Coum_Library3,Col083,f31876,92,H8,0.8408536437413365,0.0013606358105431732,0.054667880156414383,0.4143414646550415,2.0293736337525043
1628,Coum_Library3_Col084,H9,f31876,Plate 17,Transformant,Coum_Library3,Col084,f31876,93,H9,0.3580346629648302,0.002711192314384923,0.061145714927722965,0.4143414646550415,0.8641053177308978
1629,SHK0046,H10,f31876,Plate 17,Control,nan,,f31876,94,H10,0.2195142040803103,0.003597806490473188,0.12227401042306288,0.4143414646550415,0.5297905780756605
1630,Coum_Library3_Col085,H11,f31876,Plate 17,Transformant,Coum_Library3,Col085,f31876,95,H11,0.42138392428783655,0.001035931833608392,0.05860170011114871,0.4143414646550415,1.0169967532423003
1631,Coum_Library3_Col086,H12,f31876,Plate 17,Transformant,Coum_Library3,Col086,f31876,96,H12,0.44349381518244546,0.015543419890929923,0.061252382768862884,0.4143414646550415,1.0703582745494098
1632,Coum_Library3_Col087,A1,f31877,Plate 18,Transformant,Coum_Library3,Col087,f31877,1,A1,0.5304817396523631,0.01010041890118907,0.07131527086439816,0.48881478140884876,1.0852407902302441
1633,SHK0058,A2,f31877,Plate 18,Control,nan,,f31877,2,A2,0.4930010023936359,0.0019341748242169565,0.058718232390424945,0.48881478140884876,1.0085640229060213
1634,Coum_Library3_Col088,A3,f31877,Plate 18,Transformant,Coum_Library3,Col088,f31877,3,A3,0.7860370689287798,0.005548370590984897,0.07174028011754842,0.48881478140884876,1.6080468488765518
1635,Coum_Library3_Col089,A4,f31877,Plate 18,Transformant,Coum_Library3,Col089,f31877,4,A4,0.4921643580801255,-0.0008521839493120055,0.041646608477752804,0.48881478140884876,1.0068524455451668
1636,Coum_Library3_Col090,A5,f31877,Plate 18,Transformant,Coum_Library3,Col090,f31877,5,A5,0.5879428892376988,0.007914760737170535,0.08005915329358805,0.48881478140884876,1.2027927787763406
1637,Coum_Library3_Col091,A6,f31877,Plate 18,Transformant,Coum_Library3,Col091,f31877,6,A6,0.46280220811169737,0.0003495750091512842,0.06318941754082973,0.48881478140884876,0.9467843971039938
1638,Coum_Library3_Col092,A7,f31877,Plate 18,Transformant,Coum_Library3,Col092,f31877,7,A7,0.5052144123866115,0.01207018034281865,0.09470020145393551,0.48881478140884876,1.0335497853205178
